receive_task_id,complete_time,status,sender_id,tracking_count,total_task_quantity,sender_count,processed_at
DRT2025080401HHK,2025-08-04 18:58:14,Done,683730549,1,28,5,2025-08-05T22:05:20.406939
DRT2025080401HHK,2025-08-04 18:58:14,Done,894746906,9,28,5,2025-08-05T22:05:20.406939
DRT2025080401HHK,2025-08-04 18:58:14,Done,1482032933,1,28,5,2025-08-05T22:05:20.406939
DRT20250804019S2,2025-08-04 18:48:22,Done,1401599312,6,56,8,2025-08-05T22:05:48.289426
DRT20250804019S2,2025-08-04 18:48:22,Done,1354738987,29,56,8,2025-08-05T22:05:48.289426
DRT20250804019S2,2025-08-04 18:48:22,Done,923680266,1,56,8,2025-08-05T22:05:48.289426
DRT20250804019S2,2025-08-04 18:48:22,Done,1297127243,16,56,8,2025-08-05T22:05:48.289426
DRT20250804019S2,2025-08-04 18:48:22,Done,1219087799,1,56,8,2025-08-05T22:05:48.289426
DRT20250804019S2,2025-08-04 18:48:22,Done,910930938,1,56,8,2025-08-05T22:05:48.289426
DRT20250804019S2,2025-08-04 18:48:22,Done,910936895,1,56,8,2025-08-05T22:05:48.289426
DRT20250804019S2,2025-08-04 18:48:22,Done,801392982,1,56,8,2025-08-05T22:05:48.289426
DRT20250804015WE,2025-08-04 18:45:32,Done,1354738987,26,61,7,2025-08-05T22:06:16.866627
DRT20250804015WE,2025-08-04 18:45:32,Done,1401599312,8,61,7,2025-08-05T22:06:16.866627
DRT20250804015WE,2025-08-04 18:45:32,Done,923680266,4,61,7,2025-08-05T22:06:16.866627
DRT20250804015WE,2025-08-04 18:45:32,Done,1297127243,16,61,7,2025-08-05T22:06:16.866627
DRT20250804015WE,2025-08-04 18:45:32,Done,1350463971,2,61,7,2025-08-05T22:06:16.866627
DRT20250804015WE,2025-08-04 18:45:32,Done,1354738984,3,61,7,2025-08-05T22:06:16.866627
DRT20250804015WE,2025-08-04 18:45:32,Done,1219087799,2,61,7,2025-08-05T22:06:16.866627
DRT2025080401HDP,2025-08-04 18:42:23,Done,1401599312,4,42,6,2025-08-05T22:06:37.412187
DRT2025080401HDP,2025-08-04 18:42:23,Done,1354738987,20,42,6,2025-08-05T22:06:37.412187
DRT2025080401HDP,2025-08-04 18:42:23,Done,1297127243,14,42,6,2025-08-05T22:06:37.412187
DRT2025080401HDP,2025-08-04 18:42:23,Done,1354738984,1,42,6,2025-08-05T22:06:37.412187
DRT2025080401HDP,2025-08-04 18:42:23,Done,801392982,1,42,6,2025-08-05T22:06:37.412187
DRT2025080401HDP,2025-08-04 18:42:23,Done,923680266,2,42,6,2025-08-05T22:06:37.412187
DRT20250804019QR,2025-08-04 18:39:36,Done,NO_DATA,0,0,1,2025-08-05T22:06:45.153052
DRT20250804015UU,2025-08-04 18:39:18,Done,587203438,6,46,4,2025-08-05T22:07:06.138623
DRT20250804015UU,2025-08-04 18:39:18,Done,1493214014,1,46,4,2025-08-05T22:07:06.138623
DRT20250804015UU,2025-08-04 18:39:18,Done,626605510,1,46,4,2025-08-05T22:07:06.138623
DRT20250804015UU,2025-08-04 18:39:18,Done,793236258,38,46,4,2025-08-05T22:07:06.138623
DRT2025080401DGM,2025-08-04 18:30:54,Done,1425583186,2,2,1,2025-08-05T22:07:14.335159
DRT20250804019MS,2025-08-04 18:24:59,Done,1257601721,4,4,1,2025-08-05T22:07:23.039354
DRT20250804019ML,2025-08-04 18:24:05,Done,1508205277,1,1,1,2025-08-05T22:07:30.926948
DRT2025080401H8W,2025-08-04 18:21:39,Done,1425583186,5,5,1,2025-08-05T22:07:39.502555
DRT20250804019KG,2025-08-04 18:19:01,Done,311312007,49,51,2,2025-08-05T22:08:07.215923
DRT20250804019KG,2025-08-04 18:19:01,Done,102306521,2,51,2,2025-08-05T22:08:07.215923
DRT2025080401H6G,2025-08-04 18:10:48,Done,490073970,17,17,1,2025-08-05T22:08:18.290284
DRT2025080401H5Q,2025-08-04 18:06:58,Done,1514601206,4,7,2,2025-08-05T22:08:27.477949
DRT2025080401H5Q,2025-08-04 18:06:58,Done,1508205277,3,7,2,2025-08-05T22:08:27.477949
DRT20250804019I2,2025-08-04 18:03:31,Done,1514601206,1,1,1,2025-08-05T22:08:35.411321
DRT20250804019GA,2025-08-04 17:58:45,Done,1514601206,13,31,2,2025-08-05T22:08:53.820672
DRT20250804019GA,2025-08-04 17:58:45,Done,1508205277,18,31,2,2025-08-05T22:08:53.820672
DRT2025080401D8M,2025-08-04 17:56:30,Done,1043724282,1,2,2,2025-08-05T22:09:01.962254
DRT2025080401D8M,2025-08-04 17:56:30,Done,1129462789,1,2,2,2025-08-05T22:09:01.962254
DRT2025080401H34,2025-08-04 17:56:21,Done,1514601206,2,3,2,2025-08-05T22:09:10.251731
DRT2025080401H34,2025-08-04 17:56:21,Done,1508205277,1,3,2,2025-08-05T22:09:10.251731
DRT20250804019G5,2025-08-04 17:56:07,Done,1043724282,2,2,1,2025-08-05T22:09:18.338986
DRT2025080401D8G,2025-08-04 17:56:00,Done,1508205277,2,2,1,2025-08-05T22:09:26.690191
DRT2025080401D8F,2025-08-04 17:55:43,Done,1043724282,1,1,1,2025-08-05T22:09:34.647732
DRT2025080401H2X,2025-08-04 17:55:37,Done,1514601206,2,2,1,2025-08-05T22:09:42.989126
DRT2025080401D8D,2025-08-04 17:55:25,Done,1043724282,2,2,1,2025-08-05T22:09:51.064409
DRT2025080401D8B,2025-08-04 17:55:19,Done,1508205277,1,2,2,2025-08-05T22:09:59.373317
DRT2025080401D8B,2025-08-04 17:55:19,Done,1514601206,1,2,2,2025-08-05T22:09:59.373317
DRT20250804015KT,2025-08-04 17:55:07,Done,1043724282,2,2,1,2025-08-05T22:10:07.604411
DRT2025080401D87,2025-08-04 17:55:01,Done,1508205277,3,3,1,2025-08-05T22:10:16.172542
DRT2025080401H2O,2025-08-04 17:54:49,Done,1043724282,2,2,1,2025-08-05T22:10:24.255399
DRT20250804015KM,2025-08-04 17:54:41,Done,1508205277,2,2,1,2025-08-05T22:10:32.679427
DRT20250804015KJ,2025-08-04 17:54:27,Done,1129462789,1,3,3,2025-08-05T22:10:40.919390
DRT20250804015KJ,2025-08-04 17:54:27,Done,1043724282,1,3,3,2025-08-05T22:10:40.919390
DRT20250804015KJ,2025-08-04 17:54:27,Done,1043748771,1,3,3,2025-08-05T22:10:40.919390
DRT2025080401D7X,2025-08-04 17:54:09,Done,1508205277,2,2,1,2025-08-05T22:10:49.195983
DRT2025080401D7V,2025-08-04 17:53:53,Done,1129462789,3,3,1,2025-08-05T22:10:57.462066
DRT20250804019FF,2025-08-04 17:53:39,Done,1508205277,3,3,1,2025-08-05T22:11:05.815966
DRT20250804015KB,2025-08-04 17:53:28,Done,1043724282,2,2,1,2025-08-05T22:11:13.996557
DRT20250804015K9,2025-08-04 17:53:21,Done,1514601206,2,4,2,2025-08-05T22:11:22.815692
DRT20250804015K9,2025-08-04 17:53:21,Done,1508205277,2,4,2,2025-08-05T22:11:22.815692
DRT20250804015K8,2025-08-04 17:53:03,Done,1043724282,1,2,2,2025-08-05T22:11:31.534492
DRT20250804015K8,2025-08-04 17:53:03,Done,1043757502,1,2,2,2025-08-05T22:11:31.534492
DRT20250804019F7,2025-08-04 17:52:54,Done,1514601206,3,5,2,2025-08-05T22:11:40.719059
DRT20250804019F7,2025-08-04 17:52:54,Done,1508205277,2,5,2,2025-08-05T22:11:40.719059
DRT20250804015IB,2025-08-04 17:52:37,Done,1129462789,34,76,5,2025-08-05T22:12:23.355411
DRT20250804015IB,2025-08-04 17:52:37,Done,1043724282,25,76,5,2025-08-05T22:12:23.355411
DRT20250804015IB,2025-08-04 17:52:37,Done,1043757502,11,76,5,2025-08-05T22:12:23.355411
DRT20250804015IB,2025-08-04 17:52:37,Done,1043748771,4,76,5,2025-08-05T22:12:23.355411
DRT20250804015IB,2025-08-04 17:52:37,Done,1111975068,2,76,5,2025-08-05T22:12:23.355411
DRT20250804019CE,2025-08-04 17:46:46,Done,1129462789,9,32,6,2025-08-05T22:12:42.701450
DRT20250804019CE,2025-08-04 17:46:46,Done,1111975068,6,32,6,2025-08-05T22:12:42.701450
DRT20250804019CE,2025-08-04 17:46:46,Done,1043724282,12,32,6,2025-08-05T22:12:42.701450
DRT20250804019CE,2025-08-04 17:46:46,Done,1043757502,1,32,6,2025-08-05T22:12:42.701450
DRT20250804019CE,2025-08-04 17:46:46,Done,1043748771,2,32,6,2025-08-05T22:12:42.701450
DRT20250804019CE,2025-08-04 17:46:46,Done,1165931454,2,32,6,2025-08-05T22:12:42.701450
DRT2025080401D3X,2025-08-04 17:44:06,Done,1043724282,10,28,5,2025-08-05T22:13:00.830731
DRT2025080401D3X,2025-08-04 17:44:06,Done,1043748771,2,28,5,2025-08-05T22:13:00.830731
DRT2025080401D3X,2025-08-04 17:44:06,Done,1043757502,6,28,5,2025-08-05T22:13:00.830731
DRT2025080401D3X,2025-08-04 17:44:06,Done,1129462789,9,28,5,2025-08-05T22:13:00.830731
DRT2025080401D3X,2025-08-04 17:44:06,Done,1111975068,1,28,5,2025-08-05T22:13:00.830731
DRT2025080401D3V,2025-08-04 17:41:41,Done,311312007,1,1,1,2025-08-05T22:13:08.799405
DRT2025080401GX2,2025-08-04 17:41:29,Done,1043757502,9,84,8,2025-08-05T22:13:53.149512
DRT2025080401GX2,2025-08-04 17:41:29,Done,1043724282,19,84,8,2025-08-05T22:13:53.149512
DRT2025080401GX2,2025-08-04 17:41:29,Done,1129462789,32,84,8,2025-08-05T22:13:53.149512
DRT2025080401GX2,2025-08-04 17:41:29,Done,1111975068,13,84,8,2025-08-05T22:13:53.149512
DRT2025080401GX2,2025-08-04 17:41:29,Done,1089240201,2,84,8,2025-08-05T22:13:53.149512
DRT2025080401GX2,2025-08-04 17:41:29,Done,1043748771,3,84,8,2025-08-05T22:13:53.149512
DRT2025080401GX2,2025-08-04 17:41:29,Done,689609523,1,84,8,2025-08-05T22:13:53.149512
DRT2025080401GX2,2025-08-04 17:41:29,Done,450896553,5,84,8,2025-08-05T22:13:53.149512
DRT2025080401974,2025-08-04 17:25:17,Done,311312007,4,6,2,2025-08-05T22:14:02.353841
DRT2025080401974,2025-08-04 17:25:17,Done,102306521,2,6,2,2025-08-05T22:14:02.353841
DRT2025080401CYD,2025-08-04 17:24:32,Done,311312007,42,56,2,2025-08-05T22:14:32.502769
DRT2025080401CYD,2025-08-04 17:24:32,Done,102306521,14,56,2,2025-08-05T22:14:32.502769
DRT2025080401CSX,2025-08-04 17:01:00,Done,587203438,8,8,1,2025-08-05T22:14:42.283514
DRT2025080401GFW,2025-08-04 16:43:33,Done,1277383464,33,89,3,2025-08-05T22:15:26.999193
DRT2025080401GFW,2025-08-04 16:43:33,Done,1469531814,1,89,3,2025-08-05T22:15:26.999193
DRT2025080401GFW,2025-08-04 16:43:33,Done,575106520,55,89,3,2025-08-05T22:15:26.999193
DRT2025080401CGQ,2025-08-04 16:35:26,Done,1297127243,136,253,16,2025-08-05T22:17:29.270541
DRT2025080401CGQ,2025-08-04 16:35:26,Done,910930938,47,253,16,2025-08-05T22:17:29.270541
DRT2025080401CGQ,2025-08-04 16:35:26,Done,1354738987,23,253,16,2025-08-05T22:17:29.270541
DRT2025080401CGQ,2025-08-04 16:35:26,Done,910936895,17,253,16,2025-08-05T22:17:29.270541
DRT2025080401CGQ,2025-08-04 16:35:26,Done,1401599312,6,253,16,2025-08-05T22:17:29.270541
DRT2025080401CGQ,2025-08-04 16:35:26,Done,965886198,4,253,16,2025-08-05T22:17:29.270541
DRT2025080401CGQ,2025-08-04 16:35:26,Done,910941135,3,253,16,2025-08-05T22:17:29.270541
DRT2025080401CGQ,2025-08-04 16:35:26,Done,923680266,3,253,16,2025-08-05T22:17:29.270541
DRT2025080401CGQ,2025-08-04 16:35:26,Done,1224107098,2,253,16,2025-08-05T22:17:29.270541
DRT2025080401CGQ,2025-08-04 16:35:26,Done,601750765,2,253,16,2025-08-05T22:17:29.270541
DRT2025080401CGQ,2025-08-04 16:35:26,Done,1354738984,1,253,16,2025-08-05T22:17:29.270541
DRT2025080401CGQ,2025-08-04 16:35:26,Done,801392982,1,253,16,2025-08-05T22:17:29.270541
DRT2025080401CGQ,2025-08-04 16:35:26,Done,414866255,2,253,16,2025-08-05T22:17:29.270541
DRT2025080401CGQ,2025-08-04 16:35:26,Done,1350463971,1,253,16,2025-08-05T22:17:29.270541
DRT2025080401CGQ,2025-08-04 16:35:26,Done,436536337,1,253,16,2025-08-05T22:17:29.270541
DRT2025080401CGQ,2025-08-04 16:35:26,Done,910946898,4,253,16,2025-08-05T22:17:29.270541
DRT2025080401CDB,2025-08-04 16:17:03,Done,575106520,7,90,5,2025-08-05T22:18:13.918312
DRT2025080401CDB,2025-08-04 16:17:03,Done,894746906,16,90,5,2025-08-05T22:18:13.918312
DRT2025080401CDB,2025-08-04 16:17:03,Done,1309739046,11,90,5,2025-08-05T22:18:13.918312
DRT2025080401CDB,2025-08-04 16:17:03,Done,1257601721,8,90,5,2025-08-05T22:18:13.918312
DRT2025080401CDB,2025-08-04 16:17:03,Done,135339956,48,90,5,2025-08-05T22:18:13.918312
DRT20250804018IR,2025-08-04 16:09:05,Done,NO_DATA,0,0,1,2025-08-05T22:18:21.953360
DRT2025080401CB4,2025-08-04 16:00:38,Done,1043724282,2,2,1,2025-08-05T22:18:30.294725
DRT2025080401G5M,2025-08-04 16:00:31,Done,44612478,2,2,1,2025-08-05T22:18:39.587876
DRT2025080401CB2,2025-08-04 16:00:22,Done,1043724282,2,2,1,2025-08-05T22:18:50.239545
DRT20250804014NJ,2025-08-04 16:00:13,Done,NO_DATA,0,0,1,2025-08-05T22:18:59.181310
DRT2025080401CAY,2025-08-04 16:00:06,Done,1043724282,1,2,2,2025-08-05T22:19:09.879788
DRT2025080401CAY,2025-08-04 16:00:06,Done,1129462789,1,2,2,2025-08-05T22:19:09.879788
DRT2025080401CAU,2025-08-04 15:59:56,Done,44612478,3,4,2,2025-08-05T22:19:19.557367
DRT2025080401CAU,2025-08-04 15:59:56,Done,1043724282,1,4,2,2025-08-05T22:19:19.557367
DRT20250804018IE,2025-08-04 15:59:42,Done,1129462789,1,3,3,2025-08-05T22:19:28.532405
DRT20250804018IE,2025-08-04 15:59:42,Done,1043724282,1,3,3,2025-08-05T22:19:28.532405
DRT20250804018IE,2025-08-04 15:59:42,Done,1111975068,1,3,3,2025-08-05T22:19:28.532405
DRT2025080401CAQ,2025-08-04 15:59:34,Done,44612478,2,2,1,2025-08-05T22:19:40.233837
DRT20250804018IA,2025-08-04 15:59:24,Done,1111975068,1,3,2,2025-08-05T22:19:49.913651
DRT20250804018IA,2025-08-04 15:59:24,Done,1129462789,2,3,2,2025-08-05T22:19:49.913651
DRT2025080401G57,2025-08-04 15:59:16,Done,44612478,2,2,1,2025-08-05T22:19:58.651485
DRT20250804018I7,2025-08-04 15:59:09,Done,1089240201,1,3,3,2025-08-05T22:20:08.148395
DRT20250804018I7,2025-08-04 15:59:09,Done,1043724282,1,3,3,2025-08-05T22:20:08.148395
DRT20250804018I7,2025-08-04 15:59:09,Done,689609523,1,3,3,2025-08-05T22:20:08.148395
DRT20250804014N4,2025-08-04 15:58:56,Done,44612478,1,1,1,2025-08-05T22:20:16.300248
DRT2025080401G52,2025-08-04 15:58:48,Done,1043748771,1,3,3,2025-08-05T22:20:25.137049
DRT2025080401G52,2025-08-04 15:58:48,Done,1129462789,1,3,3,2025-08-05T22:20:25.137049
DRT2025080401G52,2025-08-04 15:58:48,Done,1043724282,1,3,3,2025-08-05T22:20:25.137049
DRT20250804018I4,2025-08-04 15:58:39,Done,44612478,2,2,1,2025-08-05T22:20:33.798160
DRT2025080401CAG,2025-08-04 15:58:29,Done,1043724282,1,3,3,2025-08-05T22:20:42.604454
DRT2025080401CAG,2025-08-04 15:58:29,Done,1111975068,1,3,3,2025-08-05T22:20:42.604454
DRT2025080401CAG,2025-08-04 15:58:29,Done,450896553,1,3,3,2025-08-05T22:20:42.604454
DRT2025080401CAF,2025-08-04 15:58:22,Done,44612478,3,3,1,2025-08-05T22:20:51.300979
DRT20250804014MX,2025-08-04 15:58:12,Done,450896553,3,3,1,2025-08-05T22:21:00.368280
DRT2025080401G4T,2025-08-04 15:58:06,Done,44612478,4,4,1,2025-08-05T22:21:09.558611
DRT2025080401CA9,2025-08-04 15:57:49,Done,1111975068,1,2,2,2025-08-05T22:21:17.989969
DRT2025080401CA9,2025-08-04 15:57:49,Done,1129462789,1,2,2,2025-08-05T22:21:17.989969
DRT2025080401CA8,2025-08-04 15:57:42,Done,44612478,3,3,1,2025-08-05T22:21:26.821840
DRT20250804014MO,2025-08-04 15:57:29,Done,689609523,1,8,4,2025-08-05T22:21:37.299660
DRT20250804014MO,2025-08-04 15:57:29,Done,1043724282,4,8,4,2025-08-05T22:21:37.299660
DRT20250804014MO,2025-08-04 15:57:29,Done,1043757502,2,8,4,2025-08-05T22:21:37.299660
DRT20250804014MO,2025-08-04 15:57:29,Done,1129462789,1,8,4,2025-08-05T22:21:37.299660
DRT20250804014MN,2025-08-04 15:57:14,Done,44612478,4,4,1,2025-08-05T22:21:46.329808
DRT20250804014MN,2025-08-04 15:57:14,Done,44612478,4,4,1,2025-08-05T22:21:55.177718
DRT2025080401G4L,2025-08-04 15:57:01,Done,450896553,2,3,2,2025-08-05T22:22:03.855647
DRT2025080401G4L,2025-08-04 15:57:01,Done,1043724282,1,3,2,2025-08-05T22:22:03.855647
DRT2025080401CA0,2025-08-04 15:56:53,Done,44612478,2,2,1,2025-08-05T22:22:12.236868
DRT2025080401C9Z,2025-08-04 15:56:45,Done,NO_DATA,0,0,1,2025-08-05T22:22:20.218381
DRT2025080401C9X,2025-08-04 15:56:38,Done,1129462789,1,2,2,2025-08-05T22:22:28.908672
DRT2025080401C9X,2025-08-04 15:56:38,Done,450896553,1,2,2,2025-08-05T22:22:28.908672
DRT2025080401G4F,2025-08-04 15:56:30,Done,44612478,3,3,1,2025-08-05T22:22:38.364573
DRT2025080401G4C,2025-08-04 15:56:17,Done,1043724282,2,6,5,2025-08-05T22:22:48.374389
DRT2025080401G4C,2025-08-04 15:56:17,Done,1129462789,1,6,5,2025-08-05T22:22:48.374389
DRT2025080401G4C,2025-08-04 15:56:17,Done,1043757502,1,6,5,2025-08-05T22:22:48.374389
DRT2025080401G4C,2025-08-04 15:56:17,Done,1165931454,1,6,5,2025-08-05T22:22:48.374389
DRT2025080401G4C,2025-08-04 15:56:17,Done,1043748771,1,6,5,2025-08-05T22:22:48.374389
DRT2025080401C9B,2025-08-04 15:56:00,Done,44612478,28,28,1,2025-08-05T22:23:10.265693
DRT2025080401C8X,2025-08-04 15:54:11,Done,44612478,6,6,1,2025-08-05T22:23:20.138381
DRT20250804014J9,2025-08-04 15:43:02,Done,1234908978,1,1,1,2025-08-05T22:23:28.377407
DRT20250804014HP,2025-08-04 15:40:43,Done,1234908978,59,59,1,2025-08-05T22:24:05.085076
DRT2025080401C3B,2025-08-04 15:28:03,Done,311312007,2,3,2,2025-08-05T22:24:13.941442
DRT2025080401C3B,2025-08-04 15:28:03,Done,102306521,1,3,2,2025-08-05T22:24:13.941442
DRT2025080401FT6,2025-08-04 15:27:15,Done,311312007,290,291,2,2025-08-05T22:27:48.062873
DRT2025080401FT6,2025-08-04 15:27:15,Done,102306521,1,291,2,2025-08-05T22:27:48.062873
DRT2025080401FQV,2025-08-04 15:05:06,Done,311312007,105,105,1,2025-08-05T22:30:44.495424
DRT2025080401FPX,2025-08-04 14:52:50,Done,1277383464,90,90,1,2025-08-05T22:33:32.175291
DRT202508040142W,2025-08-04 14:28:54,Done,29061250,62,63,2,2025-08-05T22:35:32.627767
DRT202508040142W,2025-08-04 14:28:54,Done,1043013452,1,63,2,2025-08-05T22:35:32.627767
DRT2025080401BPQ,2025-08-04 14:23:28,Done,587203438,28,28,1,2025-08-05T22:36:27.994372
DRT20250804013T8,2025-08-04 14:22:31,Done,NO_DATA,0,0,1,2025-08-05T22:36:40.311771
DRT2025080401BFJ,2025-08-04 13:20:43,Done,311312007,31,31,1,2025-08-05T22:37:38.227072
DRT20250804017MN,2025-08-04 13:14:45,Done,311312007,19,19,1,2025-08-05T22:38:15.233274
DRT20250804017M3,2025-08-04 13:10:39,Done,311312007,25,26,2,2025-08-05T22:39:10.113703
DRT20250804017M3,2025-08-04 13:10:39,Done,102306521,1,26,2,2025-08-05T22:39:10.113703
DRT20250804017LF,2025-08-04 13:06:02,Done,311312007,28,28,1,2025-08-05T22:40:05.975088
DRT2025080401F81,2025-08-04 13:01:50,Done,311312007,4,4,1,2025-08-05T22:40:23.962399
DRT20250804017K0,2025-08-04 12:50:48,Done,311312007,22,22,1,2025-08-05T22:41:11.945787
DRT20250804017IJ,2025-08-04 12:25:40,Done,1349838939,1,1,1,2025-08-05T22:41:28.262485
DRT20250804017IG,2025-08-04 12:25:27,Done,1349838939,9,9,1,2025-08-05T22:41:50.194940
DRT202508040176Z,2025-08-04 10:04:41,Done,1257601721,4,4,1,2025-08-05T22:42:07.983247
DRT2025080401ESJ,2025-08-04 10:04:32,Done,NO_DATA,0,0,1,2025-08-05T22:42:20.598698
DRT2025080200Q5U,2025-08-03 20:32:41,Done,1349838939,13,34,3,2025-08-05T22:43:29.458915
DRT2025080200Q5U,2025-08-03 20:32:41,Done,260854912,20,34,3,2025-08-05T22:43:29.458915
DRT2025080200Q5U,2025-08-03 20:32:41,Done,198567652,1,34,3,2025-08-05T22:43:29.458915
DRT2025080200XSR,2025-08-03 20:21:16,Done,109869171,33,33,1,2025-08-05T22:44:45.866498
DRT20250802011M3,2025-08-03 19:17:27,Done,894746906,18,18,1,2025-08-05T22:45:28.821008
DRT2025080200TUB,2025-08-03 18:16:14,Done,894746906,7,7,1,2025-08-05T22:45:52.911714
DRT2025080200XMD,2025-08-03 18:07:27,Done,61788474,4,4,1,2025-08-05T22:46:12.866705
DRT2025080200TU3,2025-08-03 18:06:24,Done,1277383464,1,1,1,2025-08-05T22:46:26.775775
DRT2025080200TTT,2025-08-03 18:06:10,Done,1277383464,50,50,1,2025-08-05T22:48:17.156159
DRT20250802011H3,2025-08-03 18:02:45,Done,1129462789,14,23,6,2025-08-05T22:49:19.672574
DRT20250802011H3,2025-08-03 18:02:45,Done,1111975068,3,23,6,2025-08-05T22:49:19.672574
DRT20250802011H3,2025-08-03 18:02:45,Done,689609523,2,23,6,2025-08-05T22:49:19.672574
DRT20250802011H3,2025-08-03 18:02:45,Done,1043724282,2,23,6,2025-08-05T22:49:19.672574
DRT20250802011H3,2025-08-03 18:02:45,Done,1043757502,1,23,6,2025-08-05T22:49:19.672574
DRT20250802011H3,2025-08-03 18:02:45,Done,1043748771,1,23,6,2025-08-05T22:49:19.672574
DRT2025080200XK3,2025-08-03 17:39:22,Done,490073970,10,10,1,2025-08-05T22:49:53.224977
DRT2025080200TQN,2025-08-03 17:24:01,Done,1129462789,1,9,3,2025-08-05T22:50:17.757545
DRT2025080200TQN,2025-08-03 17:24:01,Done,1043757502,2,9,3,2025-08-05T22:50:17.757545
DRT2025080200TQN,2025-08-03 17:24:01,Done,1043724282,6,9,3,2025-08-05T22:50:17.757545
DRT20250802011DN,2025-08-03 17:19:25,Done,56575108,1,1,1,2025-08-05T22:50:30.486287
DRT2025080200PTU,2025-08-03 17:08:35,Done,1043724282,12,70,7,2025-08-05T22:52:31.672839
DRT2025080200PTU,2025-08-03 17:08:35,Done,1129462789,27,70,7,2025-08-05T22:52:31.672839
DRT2025080200PTU,2025-08-03 17:08:35,Done,1043757502,14,70,7,2025-08-05T22:52:31.672839
DRT2025080200PTU,2025-08-03 17:08:35,Done,1111975068,12,70,7,2025-08-05T22:52:31.672839
DRT2025080200PTU,2025-08-03 17:08:35,Done,1089240201,3,70,7,2025-08-05T22:52:31.672839
DRT2025080200PTU,2025-08-03 17:08:35,Done,450896553,1,70,7,2025-08-05T22:52:31.672839
DRT2025080200PTU,2025-08-03 17:08:35,Done,1043748771,1,70,7,2025-08-05T22:52:31.672839
DRT202508020118Z,2025-08-03 16:38:51,Done,56575108,8,8,1,2025-08-05T22:52:54.082040
DRT2025080200TJ4,2025-08-03 16:19:45,Done,894746906,25,27,2,2025-08-05T22:54:07.183637
DRT2025080200TJ4,2025-08-03 16:19:45,Done,1482032933,2,27,2,2025-08-05T22:54:07.183637
DRT2025080200TH9,2025-08-03 16:01:56,Done,683730549,7,13,2,2025-08-05T22:54:52.159500
DRT2025080200TH9,2025-08-03 16:01:56,Done,127458335,6,13,2,2025-08-05T22:54:52.159500
DRT202508020112X,2025-08-03 15:44:11,Done,1552044912,2,26,2,2025-08-05T22:55:57.754027
DRT202508020112X,2025-08-03 15:44:11,Done,587203438,24,26,2,2025-08-05T22:55:57.754027
DRT202508020110S,2025-08-03 15:43:11,Done,1111975068,29,208,8,2025-08-05T23:01:40.543490
DRT202508020110S,2025-08-03 15:43:11,Done,1129462789,90,208,8,2025-08-05T23:01:40.543490
DRT202508020110S,2025-08-03 15:43:11,Done,1043724282,42,208,8,2025-08-05T23:01:40.543490
DRT202508020110S,2025-08-03 15:43:11,Done,1043757502,27,208,8,2025-08-05T23:01:40.543490
DRT202508020110S,2025-08-03 15:43:11,Done,1043748771,8,208,8,2025-08-05T23:01:40.543490
DRT202508020110S,2025-08-03 15:43:11,Done,1165931454,3,208,8,2025-08-05T23:01:40.543490
DRT202508020110S,2025-08-03 15:43:11,Done,1089240201,6,208,8,2025-08-05T23:01:40.543490
DRT202508020110S,2025-08-03 15:43:11,Done,689609523,3,208,8,2025-08-05T23:01:40.543490
DRT2025080200WTQ,2025-08-03 12:29:27,Done,1469531814,1,1,1,2025-08-05T23:01:56.914785
DRT2025080200WQW,2025-08-03 11:39:46,Done,1038646522,12,28,4,2025-08-05T23:02:52.693921
DRT2025080200WQW,2025-08-03 11:39:46,Done,1097580075,2,28,4,2025-08-05T23:02:52.693921
DRT2025080200WQW,2025-08-03 11:39:46,Done,1189003402,6,28,4,2025-08-05T23:02:52.693921
DRT2025080200WQW,2025-08-03 11:39:46,Done,1349838939,8,28,4,2025-08-05T23:02:52.693921
DRT2025080100SN3,2025-08-02 21:21:51,Done,1326471451,9,21,2,2025-08-05T23:03:27.834543
DRT2025080100SN3,2025-08-02 21:21:51,Done,434323423,12,21,2,2025-08-05T23:03:27.834543
DRT2025080100OSQ,2025-08-02 21:13:17,Done,1189003402,5,5,1,2025-08-05T23:03:46.771097
DRT2025080100OSG,2025-08-02 20:59:11,Done,260854912,41,42,2,2025-08-05T23:05:01.977521
DRT2025080100OSG,2025-08-02 20:59:11,Done,1349838939,1,42,2,2025-08-05T23:05:01.977521
DRT2025080100WEU,2025-08-02 20:45:49,Done,1425583186,1,1,1,2025-08-05T23:05:14.636666
DRT2025080100SLH,2025-08-02 20:45:01,Done,56575108,1,1,1,2025-08-05T23:05:28.341718
DRT2025080100ORA,2025-08-02 20:33:08,Done,311312007,4,5,2,2025-08-05T23:05:47.191765
DRT2025080100ORA,2025-08-02 20:33:08,Done,102306521,1,5,2,2025-08-05T23:05:47.191765
DRT202508010108I,2025-08-02 20:31:38,Done,311312007,3,4,2,2025-08-05T23:06:05.874614
DRT202508010108I,2025-08-02 20:31:38,Done,102306521,1,4,2,2025-08-05T23:06:05.874614
DRT2025080100OQ3,2025-08-02 20:18:53,Done,1155288526,3,3,1,2025-08-05T23:06:21.950133
DRT2025080100OQ1,2025-08-02 20:14:24,Done,56575108,6,6,1,2025-08-05T23:06:41.424325
DRT2025080100WBT,2025-08-02 19:54:58,Done,587203438,6,6,1,2025-08-05T23:07:01.437990
DRT2025080100SHG,2025-08-02 19:34:57,Done,1309739046,2,2,1,2025-08-05T23:07:15.109431
